"id","concepto"
"1559","comisión taxis "
"1560","comisión taxis "
"1561","Pago de auxiliar de caja "
"1562","comisión taxis "
"1563","cambio de sencillo "
"1564","Pago de auxiliar de caja "
"1565","Pago auxiliar de camarería  12 hrs. "
"1566","comisión taxis "
"1567","Compra de eucalipto "
"1568","comisión taxis "
"1569","comisión taxis "
"1570","compra de pétalos para decoración "
"1571","COMPRA BICARBONATO DE SODIO "
"1572","MEDICINAS "
"1573","COMPRA THUJA "
"1574","COMPRA MEDICAMENTOS "
"1575","COMPRA GUSANTROL Y BALANZA "
"1576","COMPRA ABRAZADERAS Y ADAPTADORES "
"1577","COMPRA DOS ESTIBAS "
"1578","COMPRA NEUMATICOS PARA MANGUERA"
"1579","APORTE ACOSTA BANCOLOMBIA 18/10/23"
"1580","COMPRA AGUA Y CAFE OFICINA "
"1581","COMPRA MEDICINA CRISTALINA "
"1582","APORTE ESTEBAN BANCOLOMBIA 19/10/23"
"1583","APORTE ESTEBAN BANCOLOMBIA 19/10/23"
"1584","APORTE PATOJO EFECTIVO 19/10/23"
"1585","APORTE ALEJANDRO BANCOLOMBIA 21/10/23 GASTOS VARIOS PALMERA "
"1586","APORTE ALEJANDRO BANCOLOMBIA 21/10/23 NOMINA PALMERA "
"1587","APORTE ALEJANDRO EFECTIVO 21/10/23 NOMINA ESMERALDA "
"1588","APORTE ACOSTA BANCOLOMBIA 21/10/23"
"1589","APORTE ESTEBAN BANCOLOMBIA 21/10/23"
"1590","APORTE ESTEBAN BANCOLOMBIA 21/10/23"
"1591","APORTE ESTEBAN BANCOLOMBIA 21/10/23"
"1593","APORTE NARCES EFECTIVO 23/10/23"
"1594","APORTE PATOJO EFECTIVO 21/10/23 PAGO NOMINA "
"1595","TRANSPORTE GANADO SAN ESTEBAN A CRISTALINA"
"1596","TRANSPORTE VARIOS "
"1597","NOMINA EMPLEADOS LA PALMERA 21/10/23"
"1598","PAGO FACTURAS DEL AGUA "
"1599","COMPRA MEDICINAS "
"1600","COMPRA GRASA LA PALMERA "
"1601","COMPRA GASOLINA GUADAÑA "
"1602","COMPRA HERBICIDA DESTIERRO "
"1603","COMPRA ACEITE QUEMADO "
"1604","COMPRA ANGARILLA "
"1605","COMPRA LLAVE TERMINAL Y TEFLON "
"1606","ARREGLO CERCA ELECTRICA"
"1607","NOMINA EMPLEADOS LA ESMERALDA 21/10/23 "
"1608","TRANSPORTE CONCENTRADO "
"1609","COMPRA DE DOS BULTOS DE DAP "
"1610","COMPRA ESTACIONARIA Y ACCESORIOS VARIOS "
"1611","COMPRA ACCESORIOS ESTACIONARIA "
"1612","NOMINA TRABAJADORES CAFE 2 21/10/23"
"1613","PAGO CONTRATISTAS DRENAJES 21/10/23"
"1614","NOMINA TRABAJADORES LA ABUNDANCIA 21/10/23"
"1615","NOMINA TRABAJADORES LA CRISTALINA 21/10/23 "
"1616","TRANSPORTE TRABAJADORES Y VARIOS "
"1617","GASTOS IMPRESIONES "
"1618","LIQUIDACION KEIVER PEREZ"
"1619","COMPRA MEDICAMENTOS "
"1620","COMPRA MEDICAMENTOS "
"1621","COMPRA PEZONERAS, 650.000 A CREDITO "
"1622","COMPRA ATOMIZADORES "
"1623","COMPRA THUJA"
"1624","APORTE ESTEBAN BANCOLOMBIA 26/10/23"
"1625","APORTE ESTEBAN BANCOLOMBIA 26/10/23"
"1626","APORTE ESTEBAN BANCOLOMBIA 26/10/23"
"1627","APORTE ESTEBAN BANCOLOMBIA 26/10/23"
"1628","PAGO PALPACIONES TRABAJO BRASIL "
"1629","TRANSPOTE VACA MIEL ESMERALDA-ESTERLINA "
"1630","TRANSPORTE GANADO SAN ESTEBAN-SUBASTA "
"1631","TRANSPORTE AGUACATE BAYKA"
"1632","PEAJES LA ABUNDANCIA "
"1633","PEAJES LA CRISTALINA "
"1634","PEAJES LA ESTERLINA "
"1635","COMIDA AGRONOMO "
"1636","PEAJES LA ABUNDANCIA"
"1637","PEAJES LA CRISTALINA "
"1638","PAGO ENERGIA LA PALMERA "
"1639","COMPRA COLCHONES"
"1640","ACPM"
"1641","ACPM"
"1642","Peajes "
"1643","Miel escofina "
"1644","Insecticida y fertilizante "
"1645","Fertilizantes "
"1646","APORTE ALEJANDRO BANCOLOMBIA 28/10/23"
"1647","PAGO PRUEBA FERTILIDAD TOROS ESMERALDA "
"1648","APORTE PATOJO NOMINA CAFÉ 28/10/23 "
"1649","NÓMINA EMPLEADOS 28/10/23 "
"1650","NÓMINA EMPLEADOS 28/10/23 "
"1651","AYUDA ALIMENTACIÓN JAIRO LA ESMERALDA "
"1652","COMPRA DULCES OFICINA "
"1653","APORTE ALEJANDRO EFECTIVO 30/10/23 "
"1654","COMPRA 5 MTS CADENA PUERTA ORDEÑO "
"1655","COMPRA TORNILLOS PARA PUERTA ORDEÑO "
"1656","COMPRA LLAVES MANGUERA  ORDEÑO "
"1657","APORTE PATOJO EFECTIVO 31/10/23 CARLOS VELÁSQUEZ "
"1658","PAGO GASOLINA "
"1659","COMPRA MEDICAMENTOS "
"1660","COMPRA MEDICAMENTOS "
"1661","APORTE JUAN ESTEBAN BANCOLOMBIA 31/10/23 "
"1662","COMPRA 2 VALDES VETISURE YEGUAS "
"1663","APORTE PATOJO EFECTIVO 13/10/23 CARLOS VELÁSQUEZ "
"1664","ABONO CUENTA FERRTERIA EL OBRERO 13/10/23 CARLOS VELÁSQUEZ "
"1665","COMPRA AGUA OFICINA "
"1666","GASOLINA MOTO "
"1667","GASOLINA MOTO "
"1668","GASOLINA MOTO "
"1669","GASOLINA MOTO "
"1670","PARA LATERAL MOTO GN "
"1671","ACPM NISSAN FRONTIER"
"1672","GASOLINA MOTO "
"1673","APORTE ALEJANDRO EFECTIVO PARA CUADRE DE CAJA 31/10/23 "
"1674","compra de dulces para clientes por celebración Halloween  "
"1675","Pago de auxiliar de caja "
"1676","Compra de cerveza para bar "
"1677","compra de eucalipto"
"1678","Compra de dulces para detalle para hijos de personal Inma "
"1679","Compra de cajas para detalle Halloween  hijos de personal Inma "
"1680","compra de galletas para detalle Halloween personal Inma "
"1681","compra de galletas para detalle Halloween personal Inma "
"1682","comisión taxis "
"1683","COMIDA LAURA RETIRADA DISPOSITIVOS "
"1684","APORTE ESTEBAN BANCOLOMBIA 3/11/23 "
"1685","APORTE ESTEBAN BANCOLOMBIA 3/11/23 "
"1686","APORTE ESTEBAN BANCOLOMBIA 3/11/23 "
"1687","COMPRA 80 PACAS CASCARILLA "
"1688","COMPRA 200 PACAS DE HENO "
"1689","TRANSPORTE CONCENTRADO "
"1690","CAMBIO HOJA PRINCIPAL MUELLE NISSAN FRONTIER "
"1691","DESPINCHADA MOTO "
"1692","COMPRA LLANTA DELANTERA MOTO GN "
"1693","PEAJES LA ABUNDANCIA "
"1694","PEAJES LA CRISTALINA "
"1695","PEAJES LA ESTERLINA "
"1696","COMPRA CARENAJE Y FAROLA MOTO CB110 "
"1697","APORTE PATOJO 25/08/23 "
"1698","VENTA CAFÉ 1 01/09/23 "
"1699","TRANSPORTE CAFÉ Y CAMAROTE "
"1700","COMORA VIDRIOS VENTANA. "
"1701","COMPRA GASEOSA TRABAJADORES "
"1702","COMPRA DULCES HALLOWEN Y CUMPLEAÑOS "
"1703","DESPINCHADA MOTO OSCAR "
"1704","CAMBIO ACEITE Y PASTILLAS DE FRENO XTZ CDO 85F "
"1705","COLPRA FILTRO ACEITE XTZ 250 CDO 85F "
"1706","COMORA RETENEDORES SUSPENCION "
"1707","CAMBIO EMBRAGUE, ACEITE Y VARIOS MOTO CB 110 "
"1708","COMPRA ALMUERZOS VISITA AGRÓNOMO "
"1709","COMPRA ALMUERZOS VISITA AGRÓNOMO 16/09/23 "
"1710","COMPRA YOGURT Y GALLETAS "
"1711","ALGO TRASBORDE AGUACATE "
"1712","DESAYUNO Y ALMUERZO SANDRA "
"1713","COMPRA VIDRIOS VENTANA "
"1714","COMPRA DETERGENTE Y LIMPIDO LAVADO DE TRAJES "
"1715","PAGO SERVICIO AGUA "
"1716","TRANSPORTE EUGENIOS PEREIRA-ARANZAZU 26/09/23"
"1717","TRANSPORTE CONCENTRADO ARANZAZU 26/09/23 "
"1718","TRANSPORTE ENSILAJE ULLOA- LA ESTERLINA 26/09/23 "
"1719","TRANSPORTE ENSILAJE ULLOA-ESPERANZA 26/09/23 "
"1720","TRANSPORTE CASCARILLA VITERBO LA ESTERLINA 4/10/23 "
"1721","TRANSPORTE CONCENTRADO VITERBO LA ESTERLINA 4/10/23 "
"1722","TRANSPORTE CONCENTRADO LA ESMERALDA 4/10/23 "
"1723","TRANSPORTE CONCENTRADO LA PALMERA 4/10/23 "
"1724","TRANSPORTE 8 TON CAL LA ESMERALDA- LA ABUNDANCIA 4/10/23 "
"1725","TRANSPORTE CONCENTRADO LA CRISTALINA 4/10/23 "
"1726","TRANSPORTE 2 VIAJES ENSILAJE ULLOA-LA ESMERALDA "
"1727","TRANSPORTE ENSILAJE ULLOA- LA ESTERLINA 4/10/23 "
"1728","TRANSPORTE 8 TON ENSIJALE ULLOA-LA ESPERANZA. 4/10/23 "
"1729","TRANSPORTE 8 TON ENSILAJE  ULLOA LA ESTERLINA 17/10/23 "
"1730","TRANSPORTE 8TON ENSILAJE ULLOA-LA ESPERANZA 17/10/23 "
"1731","TRANSPORTE CANASTILLA GUARNE 17/10/23 "
"1732","TRANSPORTE COLINO AGUACATE 26/10/23 "
"1733","TRANSPORTE AGUACATE Y CANASTILLA 26/10/23 "
"1734","TRANSPORTE 80 PACAS DE CASCARILLA Y 200 PACAS HENO "
"1735","Red para heno"
"1736","15 pacas de cascarilla"
"1737","3 canecas para saladeros"
"1738","Peajes"
"1739","Flotador aceite grasa"
"1740","Vetalgina flumeg Dextromin y mas"
"1741","Pañitos para limpiar orejas"
"1742","Cuchillas pintura y mas"
"1743","Aceite jj  almendras"
"1744","Gasolina"
"1745","ACPM"
"1746","Peajes"
"1747","Peajes"
"1748","Peajes"
"1749","Peajes"
"1750","Peajes"
"1751","Overol jena camisa ymas"
"1752","Liquidación "
"1753","APORTE ALEJANDRO BANCOLOMBIA GASTOS VARIOS LA PALMERA 4/11/23"
"1754","APORTE ALEJANDRO BANCOLOMBIA NÓMINA LA PALMERA 4/11/23 "
"1755","NÓMINA TRABAJADORES LA PALMERA 4/11/23 "
"1756","COMPRA 2 LLANTAS MOTO SZR"
"1757","ARREGLO CHAPA Y BRILLADA FAROLAS NISSAN FRONTIER "
"1758","PAGO AGUA LA ESMERALDA "
"1759","APORTE ALEJANDRO EFECTIVO NOMINA LA ESMERALDA 4/11/23 "
"1760","NÓMINA TRABAJADORES LA ESMERALDA 4/11/23 "
"1761","LAVADA CAMIONETA "
"1762","APORTE PATOJO EFECTIVO SALARIO CARLOS VELASQUEZ 3/11/23 "
"1763","PAGO SALARIO CARLOS VELÁSQUEZ  3/11/23 "
"1764","APORTE PATOJO EFECTIVO A CARLOS VELÁSQUEZ 4/11/23 "
"1765","PAGO IMPRESIONES PLANILLA NÓMINA "
"1766","Compra de serpentinas para decoración contratada 01 octubre 2023"
"1767","compra de elementos para decoración Halloween y dulces para clientes   "
"1768","LIQUIDACIÓN DEIVIS CERVANTES 4/11/23"
"1769","PAGO LIQUIDACIÓN GEOMAR GREGORIO PEREZ 4/11/23"
"1770","NÓMINA TRABAJADORES LA CRISTALINA 4/11/23"
"1771","PAGO CONTRATISTAS DRENAJES Y PINTURA TALLOS COLINOS DE AGUACATE 4/11/23"
"1772","TRANSPORTE TRABAJADORES  Y VARIOS "
"1773","NÓMINA TRABAJADORES LA ABUNDANCIA 04/11/23"
"1774","TRANSPORTE CAFÉ Y FERTILIZANTE "
"1775","TRANSPORTE CASCARILLA Y CONCENTRADOS "
"1776","APORTE ALEJANDRO EFECTIVO 07/11/23"
"1777","COMPRA VACUNA VIRASHIELD"
"1778","COMPRA MEDICAMENTOS Y FERTILIZANTES"
"1779","COMPRA MEDICINAS Y PAPEL ORDEÑO"
"1780","ACPM NISSAN FRONTIER"
"1781","COMPRA FERTILIZANTE Y CASCARILLA"
"1782","COMPRA 2 BULTOS DE DAP"
"1783","COMPRA 2 BULTOS DE LEVANTE "
"1784","PAGO CLARO HOGAR FINCA CAFÉ 2"
"1785","APORTE ESTEBAN BANCO DE BOGOTA 08/11/23"
"1786","TRANSPORTE GANADO SAN ESTEBAN- PORTUGAL "
"1787","COMPRA 6 CASAS DE ABEJAS "
"1788","APORTE ESTEBAN BANCOLOMBIA 08/11/23"
"1789","comisión taxis "
"1790","Reembolso de caja menor 31/10/2023 "
"1791","Reembolso de caja menor 20/10/2023"
"1792","Reembolso de caja menor 08/10/2023"
"1793","Reembolso de caja menor 30/09/2023 "
"1794","Reembolso de caja menor 19/09/2023"
"1795","Reembolso de caja menor 15/09/2023"
"1796","Reembolso de caja menor 08/09/2023"
"1797","Reembolso de caja menor 31/08/2023"
"1798","Reembolso de caja menor 21/08/2023"
"1799","Reembolso de caja 17/08/2023   "
"1800","Reembolso de caja menor 07/08/2023"
"1801","Reembolso de caja menor "
"1803","comisión taxis "
"1804","comisión taxis "
"1805","Arreglo de sensor de nivel del jacuzzi Hab 309"
"1806","compra de gaseosa coca cola para bar "
"1807","comision taxis "
"1808","comision taxis "
"1809","comision taxis "
"1810","compra de pegamento para reparación de cortina en una de las habitaciones"
"1811","Compra de pilas para controles y compra de extensión para conexión de luz estante sex shop "
"1812","cambio de sencillo "
"1813","pago de auxiliar de caja "
"1814","auxiliar de camarería 12 hrs "
"1815","pago auxiliar de caja "
"1816","ENVIO DE DOCUMENTOS A MEDELLIN "
"1817","COMISION TAXIS "
"1819","Pago final de construcción  finca la Maria Robin "
"1820","Sacada de la cañada del carro "
"1821","Mecanico para sacar el carro de la finca para el taller "
"1822","Pago arreglo electrónico carro noticiero "
"1823","Cambio de aceite y pastillas "
"1824","Camioneta 3 días de la sacada del carro de la cañada "
"1825","Trasporte de los muchachos del 12 de octubre hasta el 27 de octubre "
"1826","ALMUERZO VISITA AGRONOMO"
"1827","MEDICAMENTOS ALEXANDER BALLESTEROS POR MANZANILLA"
"1828","COMPRA TORTA Y VARIOS CUMPLEAÑOS TRABAJADORES "
"1829","COMPRA CUADERNOS, PIÑATERIA Y VARIOS "
"1830","LAVADA GENERAL CAMIONETA NISSAN FRONTIER"
"1831","LAVADA MOTO SZ-R"
"1832","GASOLINA MOTO SZ-R"
"1833","ALMUERZO VISITA VANESSA"
"1834","DESAYUNO DR TRANSFERENCIA DE EMBRIONES "
"1835","ALMUERZO DR TRANSFERENCIA DE EMBRIÓN"
"1836","APORTE ESTEBAN BANCOLOMBIA 10/11/23"
"1837","TRANSPORTE CONCENTRADO LA ESTERLINA"
"1838","APORTE PATOJO EFECTIVO 11/11/23"
"1839","MATERIALES E INSTALACIÓN ELÉCTRICA CUÁRTELES Y PELADORA CAFÉ 1"
"1840","MANO DE OBRA Y MATERIALES ARREGLO POSTES DE ENERGÍA Q SE CAYERON "
"1841","NÓMINA TRABAJADORES CAFÉ 1 11/11/23"
"1842","NÓMINA TRABAJADORES CAFÉ 2 11/11/23"
"1843","ACPM DMAX JORGE "
"1844","COMPRA OVULOS Y VENDAS "
"1845","COMPRA PORRON AGUA Y DULCES OFICINA "
"1846","APORTE ALEJANDRO EFECTIVO 14/11/23"
"1847","GASOLINA MOTO GN"
"1848","GASOLINA GUADAÑAS Y HIDROLAVADORA"
"1849","NÓMINA TRABAJADORES 04/11/23 CAFE 1"
"1850","NÓMINA TRABAJADORES 04/11/23 CAFÉ 2"
"1851","VENTA CAFÉ 2 04/11/23"
"1852","REPUESTOS REPARACION MOTO HONDA CB 110"
"1853","MANO DE OBRA Y DEMÁS REPUESTOS REPARACIÓN MOTO HONDA CB 110"
"1854","MANO DE OBRA ARREGLO MUELLE DAHIATSU"
"1855","compra de trapero para  lavandería "
"1856","pago de auxiliar de camarería 12 hrs  "
"1857","comisión taxis "
"1858","Compra de olla en barro para uso en sauna Hab 410, se reemplaza por antigua que esta rota.   "
"1859","SERVICIO VIGILANCIA LA PALMERA"
"1860","COMPRA MANGUERA CERCA ELÉCTRICA "
"1861","COMPRA 2 VARILLAS COPERWEL"
"1862","COMPRA CUCHILLA Y DESVIADOR RAYOS CERCA ELÉCTRICA "
"1863","COMPRA BASTÓN CERCA ELÉCTRICA "
"1864","COMPRA ROUNDUP, CLAVOS Y VARIOS "
"1865","ARREGLO VOLTAJE CERCA ELÉCTRICA. LA REPARACIÓN DE LA CERCA YA FUE PAGO"
"1866","COMPRA IMPLEMENTOS ASEO"
"1867","COMPRA LIMA Y VARIOS"
"1868","COMPRA TRAPERO"
"1869","comisión taxis "
"1870","pago de auxiliar de caja "
"1871","comisión taxis "
"1872","Compra de elemento para uso en hidrolavadora "
"1873","CONSULTA URGENCIAS Y SUTURA TRABAJADOR"
"1874","MEDICAMENTOS TRABAJADOR CORTADO"
"1875","COMPRA AGUA OXIGENADA Y LINTERNA"
"1876","COMPRA OVERPEN,AGRIMINS Y VARIOS "
"1877","ALMUERZO TRABAJADORES"
"1878","PEAJES"
"1879","PEAJES "
"1880","COMIDA TRABAJADORES"
"1881","COMPRA CAPUCHÓN BUJÍA XTZ 250 CDO 85F"
"1882","MANDADA A CONSEGUIR CAPUCHÓN BUJÍA MANIZALES "
"1883","TRANSPORTE PERSONAL NO VINCULADO DIA FESTIVO"
"1884","COMPRA NEUMÁTICOS DE SEGUNDA PARA AMARRAR MANGUERA "
"1885","PAGO ENERGÍA "
"1886","APORTE ALEJANDRO DAVIVIENDA A OSCAR ARIAS 14/10/23"
"1887","NÓMINA TRABAJADORES CAFÉ 2 14/10/23"
"1888","NÓMINA TRABAJADORES CAFÉ 1 14/10/23"
"1890","Reembolso de caja menor "
"1891","Reembolso de caja menor "
"1892","Comisión taxis "
"1893","Compra de cesta transportadora solicitada por secretaria de salud "
"1894","Compra de limpiador de pisos "
"1895","Comisión taxis "
"1896","Compra de eucalipto "
"1897","Auxiliar de camareria 12 hrs "
"1898","Compra de pilas para controles TV "
"1899","Comisión taxis "
"1900","Pago de auxiliar de caja "
"1901","Pago de auxiliar de caja "
"1902","Comisión taxis "
"1903","Cambio de sencillo "
"1904","Compra de blanqueador "
"1905","Compra de vasos para uso por clientes "
"1906","Compra de torta para cumpleaños personal INMA "
"1907","comisión taxis "
"1908","pago de auxiliar de camarería "
"1909","Compra de árbol de navidad "
"1910","Compra de artículos de navidad.  "
"1911","Taller carro dahiatsu rojo "
"1912","Aguas Aranzazu "
"1913","Trabajador cosecha "
"1914","Trasporte de materia orgánica de las pesebreras y Hass tech "
"1915","Azúcar para las abejas "
"1916","Compra de dos llantas para la camioneta Mazda "
"1917","."
"1918","Comisión taxis "
"1919","Cambio de sencillo "
"1920","pago de auxiliar de caja 
"
"1921","Compra de eucalipto 
"
"1922",""
"1923","Azúcar Abejas"
"1924","Salarios sin Vincular"
"1925","Salario"
"1926","TTE 27 DE NOV AL 2 DICIEMBRE"
"1927","CELEBRACION CUMPLEAÑOS"
"1928","Pago cosecha "
"1929","Puntos de bienestar "
"1930","Trasporte de materia orgánica "
"1931","Soldadura estacionaria "
"1932","Almuerzo Managro "
"1933","Material de rio "
"1934","ACPM"
"1935","Pago de energía "
"1936","Paga de energía "
"1937","Pago de energía "
"1938","Arreglo de estacionaria"
"1939","Peajes "
"1940","Pago ayudantes feria bucaramanga "
"1941","Viáticos feria bucaramanga "
"1942","Viáticos feria  bucaramanga "
"1943","Peajes "
"1944","Peajes "
"1945","Para fumigacin de cultivo "
"1946","Mangeras y acesorios "
"1947","Toma doble soga carreta"
"1949","Mangera"
"1950","Cemento terlenca"
"1951","Gasolina "
"1952","ACPM"
"1953","ACPM"
"1954","Envio de facturas"
"1955","Viáticos feria bucaramanga "
"1956","7 bultos de silos "
"1957","Peajes "
"1958","Pago de energía "
"1959","Bentilador 🐄 "
"1960","Concentrado y sal"
"1961","Hepatoni Vatalgina y mas"
"1962","Sal "
"1963","Terneras leche cinta azul y mad"
"1964","Fipronil"
"1965","Avena para matar ormigas"
"1966","Contela rodeo"
"1967","Concentrado sal y mas"
"1968","Cateter"
"1969","Benjamin cable bombillo "
"1970","Cambio de aceite y filtros"
"1971","BOTAS DOTACION GLORIA LOPEZ"
"1972","COMPRA RESMA PAPEL, MARCADORES Y VARIOS PAPELERIA"
"1973","COMPRA 10 BULTOS NITROXTEND"
"1974","COMPRA MANGUERAS Y VARIOS"
"1975","COMPRA JERINGAS, AGUJAS Y VARIOS"
"1976","COMPRA MEDICAMENTOS VARIOS"
"1977","COMPRA CALSYN "
"1978","COMPRA EDO ARTIFLEX Y VARIOS"
"1979","ACPM DMAX JORGE"
"1980","NOMINA TRABAJADORES PALMERA 18/11/23"
"1981","APORTE ALEJANDRO BANCOLOMBIA NOMINA PALMERA 18/11/23"
"1982","APORTE ALEJANDRO BANCOLOMBIA VARIOS PALMERA 18/11/23"
"1983","COMPRA DESTIERRO, TRONADOR Y DIRVO"
"1984","VACUNAS AFTOSA "
"1985","COMPRA SAL SOMEX AL 8"
"1986","GASOLINA GUADAÑA "
"1987","ACEITE MOBIL GUADAÑA"
"1988","ALAMBRE 8 PARA CERCA "
"1989","ARNÉS GUADAÑA "
"1990","GASOLINA GUADAÑA "
"1991","COMPRA JERINGAS"
"1992","PAGO ENERGIA LA PALMERA "
"1993","COMPRA LIMAS, CABLES Y VARIOS "
"1994","PAGO SERVICIO AGUA "
"1995","INSTALACIÓN CERCA ELÉCTRICA "
"1996","APORTE PATOJO EFECTIVO 18/11/23 PAGO NOMINA CARLOS JOSE VELASQUEZ"
"1997","COMPRA FERTILIZANTE AGUACATERA"
"1998","LIQUIDACION ELVIS ENRIQUE MORA"
"1999","LIQUIDACION ELVIS ENRIQUE MORA"
"2000","LIQUIDACION DANIEL ALFONSO GALVIS "
"2001","LIQUIDACION MARIA LEIDY OSORIO"
"2002","PAGO LIQUIDACION JOSE RAMON APOLON"
"2003","LIQUIDACION JOSE ABREU MENDOZA"
"2004","LIQUIDACION VICTOR ALEXIS MORA"
"2005","PAGO NOMINA TRABAJADORES LA ABUNDANCIA 18/11/2023"
"2006","TRANSPORTE TRABAJADORES Y VARIOS 18/11/2023"
"2007","PAGO CONTRATO DRENAJES "
"2008","NOMINA TRABAJADORES LA CRISTALINA 18/11/2023"
"2009","IMPRESION HOJAS PAGO NOMINA "
"2010","NOMINA TRABAJADORES LA ESMERALDA 18/11/23"
"2011","APORTE ALEJANDRO EFECTIVO 18/11/23 NOMINA LA ESMERALDA"
"2012","DESAYUNO JULIAN AGRONOMO 18/11/2023"
"2013","DESAYUNO JULIAN AGRONOMO 19/11/2023"
"2014","ALMUERZO NUEVO MAYORDOMO "
"2015","LAVADA GENERAL CAMIONETA DMAX FYO 046"
"2016","COMPRA ESPECIFICO"
"2017","COMPRA 1 IMIDOGAN"
"2018","COMPRA 1 IMIDOGAN"
"2019","APORTE ALEJANDRO EFECTIVO 21/11/23"
"2020","COMPRA MEDICAMENTOS VARIOS"
"2021","COMPRA MEDICAMENTOS VARIOS "
"2022","GASOLINA VOLSWAGEN CROSS FOX"
"2023","COMPRA VACUNA CLOSTRISAN. QUEDA CON MENOR VALOR LA FACTURA PQ SOLO TENIAN 4. "
"2024","COMPRA VACUNA CLOSTRISAN Y CABO CHASIS"
"2025","APORTE ESTEBAN BANCOLOMBIA 22/11/23 PAGO TRANSPORTE VARIOS LEO"
"2026","TRANSPORTE CONCENTRADO Y VARIOS"
"2027","TRANSPORTE CONCENTRADO Y VARIOS"
"2028","APORTE ESTEBAN BANCO DE BOGOTA 23/11/23 LIBANIEL DUQUE"
"2029","TRANSPORTE GANADO CRISTALINA, ESPERANZA, PALMERA "
"2030","COMPRA MATERIALES ARREGLO VARIOS ORDEÑO"
"2031","ALMUERZO SINCRONIZACION ARANZAZU"
"2032","GASOLINA VOLKSWAGEN CROSS FOX"
"2033","COMPRA PULIDORA BLACK DECKER"
"2034","GASOLINA MOTO"
"2035","AGUA Y CONFITES OFICINA"
"2036","CAFE BUENDIA PARA TINTO"
"2037","COMPRA MATERIALES ADECUACIONES CORRAL"
"2038","MANDADA A TRAER CAMIONETA LUV MANIZALES- PEREIRA"
"2039","COMPRA MATERIALES ADECUACIONES CORRAL"
"2040","COMPRA ACOPLE PLASTICO"
"2041","APORTE ALEJANDRO EFECTIVO 28/11/23"
"2042","COMPRA 2 IMIDOGAN"
"2043","COMPRA 2 GRAFOLEON"
"2044","COMPRA MEDICAMENTOS VARIOS"
"2045","COMPRA NOVORMON"
"2046","HOTEL ALEX BALLESTEROS TRABAJO ABEJAS"
"2047","LIGA PABLO "
"2048","LIGA EVELIO"
"2049","COMIDA ALEX BALLESTEROS TRABAJO ABEJAS"
"2050","COMPRA LIMPIA VIDRIOS Y BOLSA PAPELERA"
"2051","COMPRA PAÑITOS Y PAPEL HIGIENICO"
"2052","COMPRA VIGUETAS ARREGLO ESTABLO"
"2053","COMPRA VARIOS ARREGLO CORRAL"
"2054","COMPRA ACICLOVIR"
"2055","COMPRA CREMA DE MANOS DELIA"
"2056","MONTADA DE LLANTA"
"2057","COMPRA IMPLEMENTOS NATILLA "
"2058","GASOLINA MOTO GN"
"2059","CAMBIO ACEITE MOTO GN"
"2060","GASOLINA GUADAÑA Y MOTO"
"2061","COMPRA PAPEL SECADO"
"2062","ACPM LUV "
"2063","REVISION INSTALACION PLANTA ELECTRICA"
"2064","TENSIONADA CORREA ALTERNADOR"
"2065","GRUA CAMIONETA LUV"
"2066","APORTE ESTEBAN BANCO DE BOGOTA 01/12/2023 LIBANIEL DUQUE"
"2067","TRANSPORTE GANADO PORTUGAL - PAMPA Y VITERBO"
"2068","COMPRA ALGO PARA IR POR ABEJAS"
"2069","COMPRA ACEITE PARA MOSCAS"
"2070","Soga"
"2071","Soga"
"2072","Mangueras y mas"
"2073","Peajes"
"2074","ACPM LUV"
"2075","GASOLINA VOLSWAGEN CROSS FOX"
"2076","GASOLINA GUADAÑA"
"2077","GASOLINA MOTO "
"2078","PEAJES"
"2079","PEAJES"
"2080","PEAJES"
"2081","Nomina esterlina 20 nov al 03 dic"
"2082","reembolso de caja "
"2083","pago de auxiliar de caja 

"
"2084","pago de auxiliar de caja 

"
"2085","Cambio de sencillo "
"2086","ENVIO DE DOCUMENTOS A MEDELLIN 
"
"2087","Juego de grifería, para arreglo de lavamanos habitación 510"
"2088","Compra de artículos de aseo "
"2089","Compra de eucalipto 
"
"2090","Trabajo Oficios Varios la Maria"
"2091","compra de pilas para mouse "
"2092","compra de valde y ponchera para uso en lavandería "
"2093","compra de embolo para reparación de salida de agua ducha Hab 503"
"2094","compra de estuco para arreglo de pared área ascensor primer piso. "
"2095","comisión taxis "
"2096","comision taxis "
"2097","comisión taxis "
"2098","Marco del carro rojo "
"2099","Carcasa para guadaña"
"2100","Mantenimiento "
"2101","Manteniendo "
"2102","Mantenimiento "
"2103","Control black limpion y mas"
"2104","Control black"
"2105","Peajes"
"2106","ACPM"
"2107","Energía "
"2108","Energía "
"2109","Energía "
"2110","Energía "
"2111","Energía "
"2112","Energía "
"2113","Energía "
"2114","Peajes "
"2115","Unión disco"
"2116","Comidas"
"2117","2 pacas de agua"
"2118","Overcel agujas y mas"
"2119","Tratamiento edo"
"2120","Antripan "
"2121","Sincval"
"2122","Peajes "
"2123","Compra de silo"
"2124","Transporte de ganado feria bucaramanga "
"2125","Vacunacion "
"2126","Envio de cajon ferias"
"2127","Energía bodegas concentrado "
"2128","Herradas de caballos "
"2129","Herrada de caballos "
"2130","Vacunacion finca san esteban "
"2131","ACPM"
"2132","Comida gatos"
"2133","Febenzol purgante para ganado"
"2134","REEMBOLSO DE CAJA "
"2135","pago de auxiliar de caja 
"
"2136","pago de auxiliar de caja 

"
"2137","cambio de sencillo "
